4.2e-06,-9.6582,-1.0327
4.21e-06,1.6158,-8.91
4.22e-06,9.5349,-1.2199
4.23e-06,2.7509,6.7064
4.24e-06,-7.9476,5.7129
4.25e-06,-6.8903,-6.9311
4.26e-06,4.0486,-8.6609
4.27e-06,8.0649,-4.8053
4.28e-06,6.487,3.3226
4.29e-06,-2.2911,9.4959
4.3e-06,-9.5881,-1.2812
4.31e-06,-2.3655,-6.9608
4.32e-06,6.0479,-7.1481
4.33e-06,8.5727,-1.1341
4.34e-06,5.8058,7.7713
4.35e-06,-0.50248,5.6426
4.36e-06,-4.8826,7.0494
4.37e-06,-8.6856,4.2537
4.38e-06,-9.6808,0.054609
4.39e-06,-8.3373,0.16709
4.4e-06,-4.9315,-7.8019
4.41e-06,2.5972,-8.2966
4.42e-06,7.5784,-5.0198
4.43e-06,9.371,-2.5447
4.44e-06,8.7505,4.4441
4.45e-06,6.1665,6.0233
4.46e-06,6.1403,7.0528
4.47e-06,6.2612,6.8265
4.48e-06,6.3467,5.677
4.49e-06,6.5732,7.2434
4.5e-06,0,0
4.51e-06,0,0
4.52e-06,0,0
4.53e-06,0,0
4.54e-06,0,0
4.55e-06,0,0
4.56e-06,0,0
4.57e-06,0,0
4.58e-06,0,0
4.59e-06,0,0
4.6e-06,0,0
4.61e-06,0,0
4.62e-06,0,0
4.63e-06,0,0
4.64e-06,0,0
4.65e-06,0,0
4.66e-06,0,0
4.67e-06,0,0
4.68e-06,0,0
4.69e-06,0,0
4.7e-06,0,0
4.71e-06,0,0
4.72e-06,0,0
4.73e-06,0,0
4.74e-06,0,0
4.75e-06,0,0
4.76e-06,0,0
4.77e-06,0,0
4.78e-06,0,0
4.79e-06,0,0
4.8e-06,0,0
4.81e-06,0,0
4.82e-06,0,0
4.83e-06,0,0
4.84e-06,0,0
4.85e-06,0,0
4.86e-06,0,0
4.87e-06,0,0
4.88e-06,0,0
4.89e-06,0,0
4.9e-06,0,0
4.91e-06,0,0
4.92e-06,0,0
4.93e-06,0,0
4.94e-06,0,0
4.95e-06,0,0
4.96e-06,0,0
4.97e-06,0,0
4.98e-06,0,0
4.99e-06,0,0
5e-06,0,0
5.01e-06,0,0
5.02e-06,0,0
5.03e-06,0,0
5.04e-06,0,0
5.05e-06,0,0
5.06e-06,0,0
5.07e-06,0,0
5.08e-06,0,0
5.09e-06,0,0
5.1e-06,0,0
5.11e-06,0,0
5.12e-06,0,0
5.13e-06,0,0
5.14e-06,0,0
5.15e-06,0,0
5.16e-06,0,0
5.17e-06,0,0
5.18e-06,0,0
5.19e-06,0,0
5.2e-06,0,0
5.21e-06,0,0
5.22e-06,0,0
5.23e-06,0,0
5.24e-06,0,0
5.25e-06,0,0
5.26e-06,0,0
5.27e-06,0,0
5.28e-06,0,0
5.29e-06,0,0
5.3e-06,0,0
5.31e-06,0,0
5.32e-06,0,0
5.33e-06,0,0
5.34e-06,0,0
5.35e-06,0,0
5.36e-06,0,0
5.37e-06,0,0
5.38e-06,0,0
5.39e-06,0,0
5.4e-06,0,0
5.41e-06,0,0
5.42e-06,0,0
5.43e-06,0,0
5.44e-06,0,0
5.45e-06,0,0
5.46e-06,0,0
5.47e-06,0,0
5.48e-06,0,0
5.49e-06,0,0
5.5e-06,0,0
5.51e-06,0,0
5.52e-06,0,0
5.53e-06,0,0
5.54e-06,0,0
5.55e-06,0,0
5.56e-06,0,0
5.57e-06,0,0
5.58e-06,0,0
5.59e-06,0,0
5.6e-06,0,0
5.61e-06,0,0
5.62e-06,0,0
5.63e-06,0,0
5.64e-06,0,0
5.65e-06,0,0
5.66e-06,0,0
5.67e-06,0,0
5.68e-06,0,0
5.69e-06,0,0
5.7e-06,0,0
5.71e-06,0,0
5.72e-06,0,0
5.73e-06,0,0
5.74e-06,0,0
5.75e-06,0,0
5.76e-06,0,0
5.77e-06,0,0
5.78e-06,0,0
5.79e-06,0,0
5.8e-06,0,0
5.81e-06,0,0
5.82e-06,0,0
5.83e-06,0,0
5.84e-06,0,0
5.85e-06,0,0
5.86e-06,0,0
5.87e-06,0,0
5.88e-06,0,0
5.89e-06,0,0
5.9e-06,0,0
5.91e-06,0,0
5.92e-06,0,0
5.93e-06,0,0
5.94e-06,0,0
5.95e-06,0,0
5.96e-06,0,0
5.97e-06,0,0
5.98e-06,0,0
5.99e-06,0,0
6e-06,5.9957,7.5075
6.01e-06,6.5732,7.2434
6.02e-06,6.3467,5.677
6.03e-06,6.2612,6.8265
6.04e-06,6.1403,7.0528
6.05e-06,6.1665,6.0233
6.06e-06,8.7505,4.4441
6.07e-06,9.371,-2.5447
6.08e-06,7.5784,-5.0198
6.09e-06,2.5972,-8.2966
6.1e-06,-4.9315,-7.8019
6.11e-06,-8.3373,0.16709
6.12e-06,-9.6808,0.054609
6.13e-06,-8.6856,4.2537
6.14e-06,-4.8826,7.0494
6.15e-06,-0.50248,5.6426
6.16e-06,5.8058,7.7713
6.17e-06,8.5727,-1.1341
6.18e-06,6.0479,-7.1481
6.19e-06,-2.3655,-6.9608
6.2e-06,-9.5881,-1.2812
6.21e-06,-2.2911,9.4959
6.22e-06,6.487,3.3226
6.23e-06,8.0649,-4.8053
6.24e-06,4.0486,-8.6609
6.25e-06,-6.8903,-6.9311
6.26e-06,-7.9476,5.7129
6.27e-06,2.7509,6.7064
6.28e-06,9.5349,-1.2199
6.29e-06,1.6158,-8.91
6.3e-06,-9.6582,-1.0327
6.31e-06,1.0577,9.4736
6.32e-06,6.5964,-5.6357
6.33e-06,-7.2807,-5.7035
6.34e-06,-4.7653,8.5153
6.35e-06,7.7238,5.9555
6.36e-06,6.5854,-5.3426
6.37e-06,-6.7311,-7.1417
6.38e-06,-4.5546,8.6155
6.39e-06,8.4288,-0.46162
6.4e-06,-4.3884,-7.4327
6.41e-06,-2.6828,9.3942
6.42e-06,7.9702,-4.7068
6.43e-06,-7.7243,-3.1967
6.44e-06,2.7362,9.1631
6.45e-06,5.5779,-6.5604
6.46e-06,-9.6445,-0.44468
6.47e-06,7.2978,3.3612
6.48e-06,-0.2448,-5.2332
6.49e-06,-6.7483,0.30528
6.5e-06,8.9602,4.0603
6.51e-06,-6.7483,0.30528
6.52e-06,-0.2448,-5.2332
6.53e-06,7.2978,3.3612
6.54e-06,-9.6445,-0.44468
6.55e-06,5.5779,-6.5604
6.56e-06,2.7362,9.1631
6.57e-06,-7.7243,-3.1967
6.58e-06,7.9702,-4.7068
6.59e-06,-2.6828,9.3942
6.6e-06,-4.3884,-7.4327
6.61e-06,8.4288,-0.46162
6.62e-06,-4.5546,8.6155
6.63e-06,-6.7311,-7.1417
6.64e-06,6.5854,-5.3426
6.65e-06,7.7238,5.9555
6.66e-06,-4.7653,8.5153
6.67e-06,-7.2807,-5.7035
6.68e-06,6.5964,-5.6357
6.69e-06,1.0577,9.4736
6.7e-06,-9.6582,-1.0327
6.71e-06,1.6158,-8.91
6.72e-06,9.5349,-1.2199
6.73e-06,2.7509,6.7064
6.74e-06,-7.9476,5.7129
6.75e-06,-6.8903,-6.9311
6.76e-06,4.0486,-8.6609
6.77e-06,8.0649,-4.8053
6.78e-06,6.487,3.3226
6.79e-06,-2.2911,9.4959
6.8e-06,-9.5881,-1.2812
6.81e-06,-2.3655,-6.9608
6.82e-06,6.0479,-7.1481
6.83e-06,8.5727,-1.1341
6.84e-06,5.8058,7.7713
6.85e-06,-0.50248,5.6426
6.86e-06,-4.8826,7.0494
6.87e-06,-8.6856,4.2537
6.88e-06,-9.6808,0.054609
6.89e-06,-8.3373,0.16709
6.9e-06,-4.9315,-7.8019
6.91e-06,2.5972,-8.2966
6.92e-06,7.5784,-5.0198
6.93e-06,9.371,-2.5447
6.94e-06,8.7505,4.4441
6.95e-06,6.1665,6.0233
6.96e-06,6.1403,7.0528
6.97e-06,6.2612,6.8265
6.98e-06,6.3467,5.677
6.99e-06,6.5732,7.2434
7e-06,0,0
7.01e-06,0,0
7.02e-06,0,0
7.03e-06,0,0
7.04e-06,0,0
7.05e-06,0,0
7.06e-06,0,0
7.07e-06,0,0
7.08e-06,0,0
7.09e-06,0,0
7.1e-06,0,0
7.11e-06,0,0
7.12e-06,0,0
7.13e-06,0,0
7.14e-06,0,0
7.15e-06,0,0
7.16e-06,0,0
7.17e-06,0,0
7.18e-06,0,0
7.19e-06,0,0
7.2e-06,0,0
7.21e-06,0,0
7.22e-06,0,0
7.23e-06,0,0
7.24e-06,0,0
7.25e-06,0,0
7.26e-06,0,0
7.27e-06,0,0
7.28e-06,0,0
7.29e-06,0,0
7.3e-06,0,0
7.31e-06,0,0
7.32e-06,0,0
7.33e-06,0,0
7.34e-06,0,0
7.35e-06,0,0
7.36e-06,0,0
7.37e-06,0,0
7.38e-06,0,0
7.39e-06,0,0
7.4e-06,0,0
7.41e-06,0,0
7.42e-06,0,0
7.43e-06,0,0
7.44e-06,0,0
7.45e-06,0,0
7.46e-06,0,0
7.47e-06,0,0
7.48e-06,0,0
7.49e-06,0,0
7.5e-06,0,0
7.51e-06,0,0
7.52e-06,0,0
7.53e-06,0,0
7.54e-06,0,0
7.55e-06,0,0
7.56e-06,0,0
7.57e-06,0,0
7.58e-06,0,0
7.59e-06,0,0
7.6e-06,0,0
7.61e-06,0,0
7.62e-06,0,0
7.63e-06,0,0
7.64e-06,0,0
7.65e-06,0,0
7.66e-06,0,0
7.67e-06,0,0
7.68e-06,0,0
7.69e-06,0,0
7.7e-06,0,0
7.71e-06,0,0
7.72e-06,0,0
7.73e-06,0,0
7.74e-06,0,0
7.75e-06,0,0
7.76e-06,0,0
7.77e-06,0,0
7.78e-06,0,0
7.79e-06,0,0
7.8e-06,0,0
7.81e-06,0,0
7.82e-06,0,0
7.83e-06,0,0
7.84e-06,0,0
7.85e-06,0,0
7.86e-06,0,0
7.87e-06,0,0
7.88e-06,0,0
7.89e-06,0,0
7.9e-06,0,0
7.91e-06,0,0
7.92e-06,0,0
7.93e-06,0,0
7.94e-06,0,0
7.95e-06,0,0
7.96e-06,0,0
7.97e-06,0,0
7.98e-06,0,0
7.99e-06,0,0
8e-06,0,0
8.01e-06,0,0
8.02e-06,0,0
8.03e-06,0,0
8.04e-06,0,0
8.05e-06,0,0
8.06e-06,0,0
8.07e-06,0,0
8.08e-06,0,0
8.09e-06,0,0
8.1e-06,0,0
8.11e-06,0,0
8.12e-06,0,0
8.13e-06,0,0
8.14e-06,0,0
8.15e-06,0,0
8.16e-06,0,0
8.17e-06,0,0
8.18e-06,0,0
8.19e-06,0,0
8.2e-06,0,0
8.21e-06,0,0
8.22e-06,0,0
8.23e-06,0,0
8.24e-06,0,0
8.25e-06,0,0
8.26e-06,0,0
8.27e-06,0,0
8.28e-06,0,0
8.29e-06,0,0
8.3e-06,0,0
8.31e-06,0,0
8.32e-06,0,0
8.33e-06,0,0
8.34e-06,0,0
8.35e-06,0,0
8.36e-06,0,0
8.37e-06,0,0
8.38e-06,0,0
8.39e-06,0,0
8.4e-06,0,0
8.41e-06,0,0
8.42e-06,0,0
8.43e-06,0,0
8.44e-06,0,0
8.45e-06,0,0
8.46e-06,0,0
8.47e-06,0,0
8.48e-06,0,0
8.49e-06,0,0
8.5e-06,5.9957,7.5075
8.51e-06,6.5732,7.2434
8.52e-06,6.3467,5.677
8.53e-06,6.2612,6.8265
8.54e-06,6.1403,7.0528
8.55e-06,6.1665,6.0233
8.56e-06,8.7505,4.4441
8.57e-06,9.371,-2.5447
8.58e-06,7.5784,-5.0198
8.59e-06,2.5972,-8.2966
8.6e-06,-4.9315,-7.8019
8.61e-06,-8.3373,0.16709
8.62e-06,-9.6808,0.054609
8.63e-06,-8.6856,4.2537
8.64e-06,-4.8826,7.0494
8.65e-06,-0.50248,5.6426
8.66e-06,5.8058,7.7713
8.67e-06,8.5727,-1.1341
8.68e-06,6.0479,-7.1481
8.69e-06,-2.3655,-6.9608
8.7e-06,-9.5881,-1.2812
8.71e-06,-2.2911,9.4959
8.72e-06,6.487,3.3226
8.73e-06,8.0649,-4.8053
8.74e-06,4.0486,-8.6609
8.75e-06,-6.8903,-6.9311
8.76e-06,-7.9476,5.7129
8.77e-06,2.7509,6.7064
8.78e-06,9.5349,-1.2199
8.79e-06,1.6158,-8.91
8.8e-06,-9.6582,-1.0327
8.81e-06,1.0577,9.4736
8.82e-06,6.5964,-5.6357
8.83e-06,-7.2807,-5.7035
8.84e-06,-4.7653,8.5153
8.85e-06,7.7238,5.9555
8.86e-06,6.5854,-5.3426
8.87e-06,-6.7311,-7.1417
8.88e-06,-4.5546,8.6155
8.89e-06,8.4288,-0.46162
8.9e-06,-4.3884,-7.4327
8.91e-06,-2.6828,9.3942
8.92e-06,7.9702,-4.7068
8.93e-06,-7.7243,-3.1967
8.94e-06,2.7362,9.1631
8.95e-06,5.5779,-6.5604
8.96e-06,-9.6445,-0.44468
8.97e-06,7.2978,3.3612
8.98e-06,-0.2448,-5.2332
8.99e-06,-6.7483,0.30528
9e-06,8.9602,4.0603
9.01e-06,-6.7483,0.30528
9.02e-06,-0.2448,-5.2332
9.03e-06,7.2978,3.3612
9.04e-06,-9.6445,-0.44468
9.05e-06,5.5779,-6.5604
9.06e-06,2.7362,9.1631
9.07e-06,-7.7243,-3.1967
9.08e-06,7.9702,-4.7068
9.09e-06,-2.6828,9.3942
9.1e-06,-4.3884,-7.4327
9.11e-06,8.4288,-0.46162
9.12e-06,-4.5546,8.6155
9.13e-06,-6.7311,-7.1417
9.14e-06,6.5854,-5.3426
9.15e-06,7.7238,5.9555
9.16e-06,-4.7653,8.5153
9.17e-06,-7.2807,-5.7035
9.18e-06,6.5964,-5.6357
9.19e-06,1.0577,9.4736
9.2e-06,-9.6582,-1.0327
9.21e-06,1.6158,-8.91
9.22e-06,9.5349,-1.2199
9.23e-06,2.7509,6.7064
9.24e-06,-7.9476,5.7129
9.25e-06,-6.8903,-6.9311
9.26e-06,4.0486,-8.6609
9.27e-06,8.0649,-4.8053
9.28e-06,6.487,3.3226
9.29e-06,-2.2911,9.4959
9.3e-06,-9.5881,-1.2812
9.31e-06,-2.3655,-6.9608
9.32e-06,6.0479,-7.1481
9.33e-06,8.5727,-1.1341
9.34e-06,5.8058,7.7713
9.35e-06,-0.50248,5.6426
9.36e-06,-4.8826,7.0494
9.37e-06,-8.6856,4.2537
9.38e-06,-9.6808,0.054609
9.39e-06,-8.3373,0.16709
9.4e-06,-4.9315,-7.8019
9.41e-06,2.5972,-8.2966
9.42e-06,7.5784,-5.0198
9.43e-06,9.371,-2.5447
9.44e-06,8.7505,4.4441
9.45e-06,6.1665,6.0233
9.46e-06,6.1403,7.0528
9.47e-06,6.2612,6.8265
9.48e-06,6.3467,5.677
9.49e-06,6.5732,7.2434
9.5e-06,0,0
9.51e-06,0,0
9.52e-06,0,0
9.53e-06,0,0
9.54e-06,0,0
9.55e-06,0,0
9.56e-06,0,0
9.57e-06,0,0
9.58e-06,0,0
9.59e-06,0,0
9.6e-06,0,0
9.61e-06,0,0
9.62e-06,0,0
9.63e-06,0,0
9.64e-06,0,0
9.65e-06,0,0
9.66e-06,0,0
9.67e-06,0,0
9.68e-06,0,0
9.69e-06,0,0
9.7e-06,0,0
9.71e-06,0,0
9.72e-06,0,0
9.73e-06,0,0
9.74e-06,0,0
9.75e-06,0,0
9.76e-06,0,0
9.77e-06,0,0
9.78e-06,0,0
9.79e-06,0,0
9.8e-06,0,0
9.81e-06,0,0
9.82e-06,0,0
9.83e-06,0,0
9.84e-06,0,0
9.85e-06,0,0
9.86e-06,0,0
9.87e-06,0,0
9.88e-06,0,0
9.89e-06,0,0
9.9e-06,0,0
9.91e-06,0,0
9.92e-06,0,0
9.93e-06,0,0
9.94e-06,0,0
9.95e-06,0,0
9.96e-06,0,0
9.97e-06,0,0
9.98e-06,0,0
9.99e-06,0,0
1e-05,0,0
1.001e-05,0,0
1.002e-05,0,0
1.003e-05,0,0
1.004e-05,0,0
1.005e-05,0,0
1.006e-05,0,0
1.007e-05,0,0
1.008e-05,0,0
1.009e-05,0,0
1.01e-05,0,0
1.011e-05,0,0
1.012e-05,0,0
1.013e-05,0,0
1.014e-05,0,0
1.015e-05,0,0
1.016e-05,0,0
1.017e-05,0,0
1.018e-05,0,0
1.019e-05,0,0
1.02e-05,0,0
1.021e-05,0,0
1.022e-05,0,0
1.023e-05,0,0
1.024e-05,0,0
1.025e-05,0,0
1.026e-05,0,0
1.027e-05,0,0
