0,0,0
1.25E-08,0,0
2.50E-08,0,0
3.75E-08,0,0
5.00E-08,0,0
6.25E-08,0,0
7.50E-08,0,0
8.75E-08,0,0
1.00E-07,0,0
1.13E-07,0,0
1.25E-07,0,0
1.38E-07,0,0
1.50E-07,0,0
1.63E-07,0,0
1.75E-07,0,0
1.88E-07,0,0
2.00E-07,0,0
2.13E-07,0,0
2.25E-07,0,0
2.38E-07,0,0
2.50E-07,0,0
2.63E-07,0,0
2.75E-07,0,0
2.88E-07,0,0
3.00E-07,0,0
3.13E-07,0,0
3.25E-07,0,0
3.38E-07,0,0
3.50E-07,0,0
3.63E-07,0,0
3.75E-07,0,0
3.88E-07,0,0
4.00E-07,0,0
4.13E-07,0,0
4.25E-07,0,0
4.38E-07,0,0
4.50E-07,0,0
4.63E-07,0,0
4.75E-07,0,0
4.88E-07,0,0
5.00E-07,0,0
5.13E-07,0,0
5.25E-07,0,0
5.38E-07,0,0
5.50E-07,0,0
5.63E-07,0,0
5.75E-07,0,0
5.88E-07,0,0
6.00E-07,0,0
6.13E-07,0,0
6.25E-07,0,0
6.38E-07,0,0
6.50E-07,0,0
6.63E-07,0,0
6.75E-07,0,0
6.88E-07,0,0
7.00E-07,0,0
7.13E-07,0,0
7.25E-07,0,0
7.38E-07,0,0
7.50E-07,0,0
7.63E-07,0,0
7.75E-07,0,0
7.88E-07,0,0
8.00E-07,0,0
8.13E-07,0,0
8.25E-07,0,0
8.38E-07,0,0
8.50E-07,0,0
8.63E-07,0,0
8.75E-07,0,0
8.88E-07,0,0
9.00E-07,0,0
9.13E-07,0,0
9.25E-07,0,0
9.38E-07,0,0
9.50E-07,0,0
9.63E-07,0,0
9.75E-07,0,0
9.88E-07,0,0
1.00E-06,-0.10962059,6.269543228
1.01E-06,0.811138263,6.040167609
1.03E-06,2.602629969,5.536254553
1.04E-06,3.593864723,5.102220855
1.05E-06,3.507027826,4.824005235
1.06E-06,3.638767666,4.337014628
1.08E-06,4.868369069,3.117994484
1.09E-06,6.151567675,1.039734242
1.10E-06,5.647535088,-1.367393742
1.11E-06,3.203084186,-3.289112905
1.13E-06,0.946518769,-4.327796782
1.14E-06,0.921887466,-4.795735563
1.15E-06,2.478634862,-5.224045902
1.16E-06,2.744341792,-5.582809678
